player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,fumble_recoveries,fumble_recovery_touchdowns,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interception_touchdowns,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,safeties,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,tackles_for_loss,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
John Simon,7911,ED,PIT,3,1,0,100.0,0,0,25,0,0,61.1,47.6,78.1,53.2,47.2,39.2,1,1,0,0,13,16.7,1,0,0,118.8,1,0,0,0,0,3,49,46,0,0,46,0,1,3,22,24,2,1,4,0,1,2,0,13,2,13.0
Steven Means,7929,ED,ATL,14,16,0,83.3,0,0,2,1,0,49.2,46.5,77.3,47.9,50.6,81.8,1,10,0,0,26,4.5,2,0,1,118.8,5,0,0,43,0,89,693,641,1,6,625,9,0,52,314,290,8,17,26,2,6,11,0,89,19,17.8
A.J. Klein,7930,LB,BUF,11,5,0,64.5,0,0,4,1,0,61.9,53.3,81.1,57.7,44.9,39.8,1,1,0,1,28,20.5,9,4,0,73.6,20,0,0,254,0,145,277,13,0,0,13,0,2,264,17,115,8,14,30,4,31,2,0,232,137,11.6
Micah Hyde,7941,S,BUF,17,14,1,69.2,1,1,4,2,0,88.3,82.0,89.0,81.0,56.2,69.8,1,7,1,5,48,10.3,8,3,1,78.8,18,1,0,255,4,593,1023,50,0,0,50,0,539,973,35,395,175,18,56,3,26,9,2,206,38,11.4
Jordan Poyer,8000,S,BUF,16,20,0,48.1,0,0,4,0,0,89.2,78.2,44.2,83.2,50.8,72.9,1,5,0,5,19,10.0,9,5,4,15.1,13,3,0,264,4,574,983,65,0,0,65,0,564,918,32,377,86,18,61,3,27,9,0,61,40,4.7
Nick Williams,8006,DI,DET,17,6,1,,0,0,11,0,0,60.4,50.3,87.9,53.7,47.6,47.9,1,13,0,0,,7.4,2,0,0,0.0,0,1,0,1,0,2,622,621,75,347,23,176,0,1,357,263,0,10,19,4,0,15,0,0,0,
Damion Square,8042,DI,LV,9,3,0,,1,0,23,0,0,60.0,44.7,51.7,58.1,41.7,73.2,2,5,0,0,,0.0,0,0,1,0.0,0,2,0,0,0,0,190,190,38,136,1,15,0,0,103,87,0,4,5,0,0,9,0,0,0,
Daren Bates,8077,LB,ATL,2,0,0,100.0,0,0,2,0,0,86.0,90.4,68.1,,71.9,75.3,0,0,0,0,3,0.0,0,0,0,79.2,1,0,0,8,0,5,9,0,0,0,0,0,0,9,0,4,0,2,3,0,1,0,0,3,0,3.0
A.J. Bouye,8110,CB,CAR,10,2,0,80.5,1,1,5,0,0,68.5,66.8,82.2,49.2,59.4,73.4,0,1,0,0,35,9.7,3,3,1,97.3,33,0,0,77,62,250,401,11,0,0,11,0,4,390,8,143,247,12,26,3,41,1,0,301,171,9.1
Jahleel Addae,8117,S,IND,5,4,0,100.0,0,0,14,0,0,67.2,71.1,80.6,62.9,68.1,89.9,1,1,0,0,9,0.0,0,0,0,91.7,2,0,0,29,0,79,132,7,0,0,7,0,88,125,6,47,8,1,7,0,2,2,0,12,3,6.0
Lerentee McCray,8159,ED,JAX,11,1,0,50.0,0,0,15,0,0,64.0,60.8,79.3,52.2,60.5,45.3,0,0,0,0,3,14.3,1,0,0,56.3,1,0,0,3,0,13,71,62,0,0,62,0,0,9,12,46,6,4,5,1,2,0,0,3,0,3.0
Benson Mayowa,8196,ED,SEA,15,9,0,88.9,0,0,29,0,0,48.1,59.4,74.0,54.9,69.2,54.9,1,13,0,0,15,15.2,5,0,1,132.9,8,1,0,13,1,115,510,469,0,0,469,0,0,41,152,243,27,12,19,2,9,15,1,63,77,7.9
Bradley McDougald,8220,S,JAX,3,0,0,100.0,0,0,15,0,0,49.7,44.9,76.3,,48.3,42.9,0,0,0,0,51,25.0,1,0,0,118.8,1,0,0,15,0,59,93,0,0,0,0,0,73,93,0,34,5,0,3,0,1,0,0,51,2,51.0
Rashaan Melvin,8334,CB,CAR,10,2,0,66.7,0,0,5,0,0,57.0,59.2,81.7,58.5,64.8,56.0,0,0,0,0,20,15.0,3,0,0,111.8,10,0,0,36,186,151,247,5,0,0,5,0,1,242,1,95,19,7,15,1,15,0,1,115,39,11.5
Tony Jefferson,8361,S,BLT,5,3,0,60.0,0,0,3,0,0,76.1,73.5,80.9,61.9,45.5,74.3,0,0,0,0,15,8.3,1,1,0,73.8,6,1,0,31,1,69,92,12,0,0,12,0,26,80,9,14,21,4,8,0,10,1,0,52,32,8.7
Brandon Copeland,8378,ED,ATL,16,10,2,85.7,0,0,2,0,0,73.0,47.0,86.0,48.3,39.7,55.0,2,4,0,0,11,12.2,5,0,0,86.3,6,0,0,33,0,43,339,298,0,1,294,3,0,41,137,159,8,16,26,4,7,6,0,33,32,5.5
Jeff Heath,8396,S,NO,4,0,0,100.0,0,0,20,0,0,62.2,57.1,78.5,67.7,40.6,29.9,1,0,0,0,17,42.9,3,0,0,118.8,1,1,0,6,0,50,73,3,0,0,3,0,59,70,4,19,5,4,4,0,1,2,0,17,5,17.0
Chris Banjo,8419,S,ARZ,3,0,0,0.0,0,0,1,0,0,63.6,63.8,71.8,59.1,60.0,,0,0,0,0,,,0,0,0,39.6,0,0,0,2,0,11,13,3,0,0,3,0,5,10,1,1,3,0,0,0,1,0,0,0,0,
Nickell Robey-Coleman,8483,CB,DET,1,1,0,66.7,0,0,11,0,0,38.8,47.8,76.3,,70.4,77.8,0,0,0,0,9,0.0,0,0,1,81.3,2,0,0,8,54,26,62,0,0,0,0,0,0,62,0,36,0,1,3,0,3,0,0,17,3,8.5
LaRoy Reynolds,8500,LB,NYJ,1,0,0,,0,0,22,0,0,,60.0,60.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,
Demetrius Harris,8524,TE,ARZ,1,0,0,,0,0,1,0,0,,60.0,60.1,60.0,,,0,0,0,0,,,0,0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Mike Purcell,8530,DI,DEN,13,10,1,,0,0,10,1,0,58.9,64.3,67.2,57.2,65.9,27.5,2,4,0,0,,19.0,8,0,1,0.0,0,0,0,0,0,0,361,361,169,187,0,5,0,0,148,213,0,13,24,1,0,6,0,0,0,
Jadeveon Clowney,8636,ED,CLV,14,5,2,50.0,1,2,8,0,0,63.6,66.5,31.5,69.1,62.8,49.1,10,32,0,0,8,21.6,8,0,7,60.4,1,11,0,10,0,5,677,666,0,7,617,42,0,11,422,250,0,26,24,5,2,53,0,8,10,8.0
Khalil Mack,8640,ED,CHI,7,3,0,100.0,0,0,6,1,0,66.5,73.0,45.3,74.0,64.7,43.4,0,16,0,0,3,23.5,4,0,2,79.2,1,6,0,4,0,14,315,307,0,0,301,6,0,8,176,125,4,13,10,0,1,22,0,3,6,3.0
Anthony Barr,8644,LB,MIN,11,24,2,82.0,0,0,18,2,0,62.9,62.9,85.5,72.3,54.2,62.3,3,7,0,3,30,11.1,8,1,0,86.1,41,3,0,604,2,419,783,96,0,0,96,0,10,687,85,279,71,23,40,2,50,13,2,373,272,9.1
Aaron Donald,8648,DI,LA,17,19,4,,1,4,26,0,0,70.4,93.6,66.7,92.7,90.0,37.0,10,61,0,0,,13.9,11,0,4,0.0,0,15,0,3,0,2,1040,1037,11,375,151,500,0,3,658,380,0,49,49,12,0,86,0,0,0,
Kyle Fuller,8649,CB,DEN,16,5,0,65.7,0,0,10,0,0,40.8,47.2,86.1,91.4,68.6,61.6,0,2,0,0,50,10.9,6,4,5,126.6,44,0,0,58,376,477,719,18,0,0,18,0,2,701,6,236,265,16,44,3,67,2,6,642,301,14.6
C.J. Mosley,8652,LB,NYJ,16,37,0,87.0,0,2,22,0,0,50.2,42.0,30.8,60.1,38.5,70.9,0,4,0,0,36,9.2,17,2,4,116.3,67,2,0,1025,1,558,1098,46,0,0,46,0,1,1052,77,463,24,60,130,2,77,6,4,598,324,8.9
Ha Ha Clinton-Dix,8656,S,DEN,1,0,0,,0,0,10,0,0,60.7,70.2,60.4,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Dee Ford,8658,ED,SF,6,1,0,,1,1,28,0,0,61.1,52.9,0.0,61.6,61.8,49.8,0,7,0,0,,33.3,1,0,3,0.0,0,3,0,1,1,4,106,104,0,0,103,1,0,2,91,11,0,3,1,0,0,10,0,0,0,
Darqueze Dennard,8659,CB,SF,1,0,0,50.0,0,0,28,0,0,67.8,68.0,73.0,,61.9,71.6,0,0,0,0,12,0.0,0,0,0,68.8,1,0,0,1,0,16,21,0,0,0,0,0,0,21,0,5,20,0,1,0,2,0,0,12,0,12.0
Jason Verrett,8660,CB,SF,1,0,0,50.0,0,0,28,0,0,64.1,67.6,77.9,,75.8,79.9,0,0,0,0,12,0.0,0,0,0,60.4,3,0,0,4,56,40,60,0,0,0,0,0,0,60,0,20,0,1,5,0,6,0,0,24,5,8.0
Jimmie Ward,8665,S,SF,16,20,0,51.5,0,0,28,0,0,73.7,77.6,67.4,49.1,88.2,90.9,0,0,1,2,47,2.6,2,2,1,53.5,17,0,0,229,2,606,991,13,0,0,13,0,544,978,14,371,203,14,54,1,33,0,1,187,77,11.0
Bradley Roby,8666,CB,NO,14,1,1,74.4,0,0,20,0,0,67.2,64.6,4.0,90.0,46.3,40.9,2,1,0,1,41,19.2,5,2,3,103.9,29,1,0,44,224,253,395,9,0,0,9,0,0,386,13,129,118,8,20,2,39,4,2,313,161,10.8
DeMarcus Lawrence,8669,ED,DAL,7,2,2,100.0,1,2,9,0,0,68.4,91.0,23.0,81.3,93.2,71.3,4,20,1,1,11,5.6,1,0,3,112.5,1,3,0,9,0,6,271,262,4,31,195,32,0,9,193,72,0,14,15,2,1,27,1,11,8,11.0
Kyle Van Noy,8675,LB,NE,16,14,5,64.0,0,2,19,1,0,84.3,72.9,60.5,60.7,62.8,58.0,1,21,1,1,21,14.7,10,4,3,85.6,16,5,0,335,5,293,810,435,0,0,435,0,0,375,200,317,35,27,44,2,25,27,2,121,130,7.6
Lamarcus Joyner,8676,S,NYJ,1,0,0,,0,0,22,0,0,65.1,67.0,71.2,,60.0,79.4,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,7,9,0,0,0,0,0,9,9,0,2,0,0,1,0,0,0,0,0,0,
Jeremiah Attaochu,8685,ED,CHI,5,1,0,100.0,0,0,6,0,0,64.3,62.0,40.1,59.8,64.7,49.5,1,4,0,0,2,20.0,1,0,1,79.2,1,0,0,0,0,8,129,127,1,0,123,3,0,2,68,53,2,2,3,0,1,5,0,2,8,2.0
Christian Kirksey,8706,LB,HST,13,18,0,74.5,0,0,13,2,0,61.9,50.3,35.1,63.1,41.4,74.5,2,4,0,1,47,7.3,7,6,2,120.0,38,0,0,720,1,390,790,19,0,0,19,0,5,771,32,368,45,36,71,6,51,6,4,463,234,12.2
Terrence Brooks,8714,S,HST,10,3,0,33.3,0,0,13,0,0,47.5,51.8,81.8,,67.6,63.6,0,0,0,0,17,6.3,1,1,0,53.5,1,0,0,27,2,90,180,9,0,0,9,0,132,171,0,90,10,2,12,0,3,0,0,17,0,17.0
Bashaud Breeland,8737,CB,MIN,13,11,0,68.6,1,2,18,0,0,45.3,47.2,85.6,,54.7,30.1,0,0,0,2,50,19.5,15,3,6,111.3,59,0,0,62,590,435,675,5,0,0,5,0,1,670,0,240,17,14,51,2,86,0,6,795,303,13.5
Justin Ellis,8742,DI,BLT,17,7,0,,0,0,3,0,0,59.8,49.2,87.5,50.3,49.4,61.4,0,6,0,0,,5.6,1,0,0,0.0,0,0,0,0,0,1,381,381,205,166,0,10,0,0,218,162,0,8,10,0,0,6,0,0,0,
Cassius Marsh,8743,ED,CHI,4,1,0,,0,0,6,0,0,63.4,52.9,81.1,69.4,37.0,35.4,1,2,0,0,,33.3,2,0,1,0.0,0,1,0,0,1,4,97,96,0,1,95,0,0,1,47,46,0,2,3,0,0,4,0,0,0,
Ross Cockrell,8744,CB,TB,16,7,0,74.5,0,1,30,0,0,69.6,68.4,84.9,59.3,55.8,51.5,2,2,0,0,34,17.5,7,7,3,119.5,35,0,0,23,51,349,475,11,0,0,11,0,17,464,31,95,372,9,26,0,47,4,3,384,183,11.0
DaQuan Jones,8747,DI,CAR,17,14,0,100.0,0,1,5,0,0,56.0,66.4,88.7,69.4,59.5,49.2,6,16,0,0,7,9.8,4,0,0,95.8,1,1,0,2,0,3,640,638,227,330,3,78,0,2,326,311,0,16,23,0,1,23,0,7,3,7.0
Anthony Hitchens,8754,LB,KC,15,24,0,75.0,0,0,16,0,0,53.9,44.1,21.2,60.9,41.5,76.4,2,2,0,1,37,6.1,5,1,4,116.5,24,0,0,553,2,289,597,17,0,0,17,0,0,580,28,280,25,23,53,4,32,4,3,259,144,10.8
Pierre Desir,8762,CB,TB,10,2,0,70.6,0,1,30,0,0,71.1,69.8,83.7,,53.2,45.4,0,0,0,2,38,16.7,5,2,0,79.0,24,0,0,22,260,223,308,1,0,0,1,0,1,307,0,85,24,6,23,0,34,0,1,268,72,11.2
Dontae Johnson,8764,CB,SF,11,2,0,83.9,0,1,28,2,0,63.0,61.2,23.1,37.4,66.4,40.4,0,2,0,0,46,15.4,4,2,3,114.0,26,0,0,32,87,173,262,3,0,0,3,0,18,259,5,84,120,10,20,0,31,2,1,272,121,10.5
Kevin Pierre-Louis,8767,LB,HST,3,2,0,,0,0,13,0,0,64.4,81.0,73.0,,77.5,75.7,0,0,0,0,,25.0,1,0,0,0.0,0,0,0,20,0,5,29,4,0,0,4,0,0,25,0,24,5,0,1,0,0,0,0,0,0,
Nevin Lawson,8768,CB,JAX,10,2,0,63.3,0,0,15,0,0,48.9,54.6,83.8,74.1,73.8,70.4,0,2,0,1,22,7.4,2,3,1,101.9,19,0,0,22,214,201,325,7,0,0,7,0,2,318,6,118,80,4,23,0,30,2,3,199,71,10.5
Brent Urban,8769,DI,DAL,6,3,0,,0,0,9,0,0,57.6,46.6,82.3,56.9,44.3,26.4,0,8,0,0,,40.0,2,0,0,0.0,0,0,0,0,0,1,160,160,10,115,4,31,0,0,99,60,0,0,0,0,0,8,0,0,0,
Ricardo Allen,8782,S,CIN,13,3,0,83.3,0,0,7,0,0,57.7,55.4,0.0,49.8,66.1,74.6,0,0,0,0,16,7.7,1,0,2,104.2,5,0,0,29,4,142,171,4,0,0,4,0,125,167,9,20,9,4,9,0,6,0,0,54,28,10.8
Caraun Reid,8793,DI,TEN,1,0,0,,0,0,31,0,0,,43.8,72.0,62.6,43.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,12,12,0,6,0,6,0,0,7,5,0,0,0,0,0,0,0,0,0,
Chris Smith,8794,ED,HST,4,1,0,,0,0,13,0,0,60.0,66.2,83.5,57.6,69.1,55.0,1,2,0,0,,16.7,1,0,0,0.0,0,2,0,1,0,0,90,89,0,1,82,6,0,1,51,39,0,3,4,0,0,5,0,0,0,
Devon Kennard,8809,ED,ARZ,15,5,2,100.0,0,0,1,1,0,64.8,77.4,84.1,64.3,78.2,54.6,2,8,0,0,4,10.7,3,0,0,83.3,1,0,0,2,0,18,265,262,0,0,261,1,0,3,113,134,1,16,20,8,1,10,0,4,0,4.0
T.J. Carrie,8853,CB,IND,9,1,0,66.7,0,0,14,0,0,55.2,53.5,82.2,56.3,47.5,75.8,0,0,0,0,43,4.3,1,1,1,100.7,12,0,0,5,110,88,142,5,0,0,5,0,0,137,2,52,21,4,21,0,18,0,0,186,84,15.5
Shamar Stephen,8854,DI,DEN,17,17,2,,0,0,10,0,0,60.0,49.5,86.2,50.6,50.3,60.3,4,7,0,0,,7.5,3,0,0,0.0,0,0,0,0,0,0,393,393,17,265,12,99,0,0,201,192,0,13,20,0,0,11,0,0,0,
Shelby Harris,8869,DI,DEN,16,14,1,,2,1,10,0,0,63.5,61.3,34.3,61.8,62.3,50.5,4,21,0,0,,12.8,6,0,4,0.0,0,7,0,1,0,0,564,563,21,372,21,149,0,1,357,207,0,23,27,3,0,32,0,0,0,
Terrance Mitchell,8888,CB,HST,14,6,0,62.9,0,3,13,0,0,51.7,52.4,88.2,60.0,52.2,40.6,0,1,0,1,55,17.6,12,7,2,104.7,44,0,0,14,736,429,796,27,0,0,27,0,0,769,1,366,19,9,50,1,70,1,5,544,107,12.4
Ethan Westbrooks,8976,ED,NO,1,0,0,,0,0,20,0,0,,65.0,76.3,59.1,63.8,69.6,0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,0,15,15,0,0,15,0,0,0,1,14,0,1,1,0,0,0,0,0,0,
Denico Autry,8982,ED,TEN,17,4,5,100.0,0,0,31,0,0,62.8,67.2,70.7,69.7,53.6,57.1,8,42,0,0,17,11.5,3,0,2,118.8,1,11,0,0,0,9,710,710,8,25,434,243,0,0,501,200,0,24,19,1,1,61,0,17,19,17.0
Shaquil Barrett,9000,ED,TB,15,7,0,75.0,0,3,30,2,0,79.5,82.9,21.3,81.5,74.3,64.7,13,51,0,1,16,13.3,6,2,7,54.2,9,11,0,4,0,78,768,748,0,0,748,0,0,20,485,205,15,29,32,4,12,75,0,70,61,7.8
Josh Mauro,9003,ED,ARZ,5,1,0,,0,0,1,0,0,,54.8,80.1,51.7,59.9,72.2,0,0,0,0,,0.0,0,0,0,0.0,0,1,0,0,0,0,62,62,1,14,32,15,0,0,40,22,0,2,1,0,0,1,0,0,0,
Christian Jones,9020,LB,CHI,11,5,0,100.0,0,0,6,0,0,46.3,45.3,0.0,51.9,56.4,70.9,0,0,0,0,17,5.9,1,0,1,100.7,6,0,0,85,0,43,116,27,0,0,27,0,0,89,9,64,3,5,11,0,6,0,0,49,44,8.2
Kerry Hyder Jr.,9045,ED,SEA,15,12,0,100.0,0,0,29,2,0,59.4,57.4,87.6,58.1,54.1,61.3,9,12,0,0,14,5.7,2,0,0,118.8,2,2,0,0,0,7,508,508,2,115,140,251,0,0,334,167,0,15,21,1,2,23,0,25,17,12.5
Adrian Phillips,9177,S,NE,17,24,1,60.0,0,1,19,0,0,86.3,80.5,68.7,64.5,66.5,83.3,1,2,1,4,17,6.4,6,5,1,56.6,27,0,0,391,54,492,883,162,0,0,162,0,137,721,25,366,138,30,64,3,45,3,3,209,94,7.7
Zach Kerr,9195,DI,ARZ,7,1,0,,0,0,1,0,0,,58.8,80.1,56.3,59.1,25.0,0,1,0,0,,37.5,3,0,0,0.0,0,0,0,1,0,0,102,101,4,79,0,18,0,1,42,60,0,2,4,0,0,1,0,0,0,
C.J. Goodwin,9243,S,DAL,1,0,0,,0,0,9,0,0,60.7,70.2,60.0,,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Daniel Sorensen,9253,S,KC,17,7,1,73.2,1,0,16,0,0,52.6,46.3,61.3,54.0,31.9,28.0,1,9,1,2,69,27.5,19,5,2,134.4,30,1,0,280,23,444,699,78,0,0,78,0,181,621,57,198,135,9,43,1,41,11,5,521,219,17.4
Joe Thomas,9272,LB,BLT,5,1,0,100.0,0,0,3,0,0,61.6,79.0,74.4,59.4,85.1,51.0,0,0,0,0,14,15.4,2,0,0,98.6,3,0,0,68,1,39,86,11,0,0,11,0,0,75,1,46,6,8,10,0,3,0,0,23,17,7.7
Keith Smith,9302,FB,ATL,1,0,0,,0,0,2,0,0,,60.0,60.0,60.0,,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Mike Pennel,9316,DI,ATL,10,10,0,,0,0,2,0,0,61.8,49.0,35.0,50.7,53.2,45.4,0,4,0,0,,11.5,3,0,2,0.0,0,0,0,0,0,1,249,249,83,150,2,14,0,0,89,159,0,5,13,0,0,4,0,0,0,
K'Waun Williams,9332,CB,SF,14,5,0,80.0,2,1,28,0,0,60.8,63.3,84.3,52.2,72.8,65.9,1,4,0,1,42,10.0,6,1,5,86.5,40,1,0,82,11,408,647,18,0,0,18,0,1,629,34,205,535,22,49,7,50,6,0,338,187,8.5
Dante Fowler Jr.,9436,ED,ATL,14,7,1,80.0,2,3,2,0,0,30.9,55.9,46.2,61.8,63.4,31.3,5,20,0,0,34,25.6,10,0,4,112.5,4,5,0,6,1,18,508,500,0,3,492,5,0,8,306,184,1,21,22,5,5,30,0,55,37,13.8
Leonard Williams,9439,DI,NYG,17,25,2,,0,2,21,1,0,67.5,71.1,53.8,66.4,67.9,60.8,9,30,0,0,,8.9,7,0,4,0.0,0,8,0,2,0,0,890,887,69,388,147,283,0,3,561,329,0,36,47,2,0,47,0,0,0,
Trae Waynes,9444,CB,CIN,5,0,0,72.2,0,0,7,0,0,58.1,57.2,81.3,,52.3,42.4,0,0,0,0,52,21.4,3,1,0,140.7,13,0,0,37,196,128,243,1,0,0,1,0,0,242,0,115,9,3,11,0,18,0,3,168,39,12.9
Danny Shelton,9445,DI,NYG,13,10,0,,0,0,21,0,0,,44.9,58.7,59.1,43.4,44.6,0,4,0,0,,9.1,3,0,1,0.0,0,1,0,0,0,0,256,255,106,144,0,5,0,1,110,146,0,15,20,2,0,5,0,0,0,
Arik Armstead,9450,DI,SF,17,18,0,,0,0,28,0,0,67.8,77.9,53.5,78.0,67.4,53.4,3,42,0,0,,9.8,6,0,4,0.0,0,7,0,7,0,4,820,812,6,331,190,285,0,8,521,295,0,32,37,2,0,52,0,0,0,
Bud Dupree,9455,ED,TEN,11,1,1,100.0,0,1,31,0,0,66.7,54.2,49.3,56.0,52.9,69.9,5,16,0,0,18,7.7,1,0,2,118.8,2,3,0,1,0,23,398,397,0,2,393,2,0,1,282,93,0,10,11,0,2,24,0,25,8,12.5
Shaq Thompson,9458,LB,CAR,14,22,0,67.2,0,0,5,0,0,74.7,72.7,62.5,65.7,64.6,60.0,4,6,0,2,28,11.0,12,3,1,65.8,41,2,0,674,16,380,796,44,0,0,44,0,7,752,76,340,55,41,75,7,61,12,0,313,179,7.6
Byron Jones,9460,CB,MIA,16,7,0,62.8,1,0,17,0,0,63.5,65.0,67.4,51.9,71.0,84.6,0,2,0,0,56,0.0,0,10,3,97.8,54,0,0,95,770,621,976,13,0,0,13,0,0,963,5,350,98,12,49,0,86,2,3,655,240,12.1
Malcom Brown,9465,DI,JAX,17,22,0,,0,0,15,0,0,65.9,43.2,88.4,56.5,36.7,52.8,2,9,0,0,,8.3,5,0,0,0.0,0,3,0,0,0,1,678,676,123,518,1,34,0,2,320,357,0,23,33,2,0,14,0,0,0,
Landon Collins,9466,S,WAS,13,17,0,76.8,0,1,32,2,0,38.8,54.7,82.9,74.0,82.5,62.5,0,4,0,2,72,11.8,10,0,1,110.6,43,2,0,341,13,394,675,27,0,0,27,0,129,648,31,250,165,30,58,5,56,6,4,478,274,11.1
Mario Edwards Jr.,9468,DI,CHI,12,3,1,,0,0,6,0,0,60.2,50.4,0.0,66.8,47.4,38.8,3,7,0,0,,28.6,2,0,4,0.0,0,2,0,1,0,1,212,211,12,118,12,69,0,1,141,70,0,4,2,0,0,12,0,0,0,
Preston Smith,9471,ED,GB,16,12,0,66.7,1,2,12,2,0,78.0,80.8,65.0,75.1,72.1,51.5,7,46,0,0,12,20.0,9,1,2,84.0,2,9,0,4,0,40,688,674,0,1,663,10,0,14,442,206,10,25,24,3,3,62,0,19,12,9.5
Eddie Goldman,9472,DI,CHI,14,9,0,,1,0,6,0,0,,39.8,44.8,59.7,37.4,26.0,0,7,0,0,,25.0,8,0,2,0.0,0,1,0,3,0,0,336,333,164,163,1,5,0,3,153,183,0,8,15,1,0,8,0,0,0,
Benardrick McKinney,9476,LB,NYG,9,6,0,68.4,0,0,21,0,0,28.6,34.2,77.6,53.2,59.7,70.5,0,0,0,0,24,7.4,2,0,0,103.6,13,0,0,173,1,82,181,4,0,0,4,0,0,177,5,94,3,9,19,1,19,0,1,123,86,9.5
Eric Kendricks,9478,LB,MIN,15,37,0,72.9,0,0,18,1,0,72.6,59.2,63.6,60.6,42.9,63.5,0,6,0,2,41,11.0,17,2,3,108.9,43,5,0,925,16,566,1032,41,0,0,41,0,17,991,68,398,33,44,100,4,59,11,4,533,301,12.4
Jaquiski Tartt,9479,S,SF,14,19,0,63.0,0,0,28,0,0,62.1,61.8,30.2,62.0,63.8,54.5,1,1,0,0,24,15.4,12,1,4,87.9,17,0,0,191,6,446,727,28,0,0,28,0,431,699,6,275,71,20,47,3,27,2,1,136,70,8.0
Eric Rowe,9480,S,MIA,17,21,0,78.7,1,3,17,0,0,70.7,71.1,57.8,68.0,67.7,79.5,1,5,0,0,39,7.4,6,4,4,111.5,48,0,0,236,64,419,638,39,0,0,39,0,86,599,32,187,213,24,54,1,61,6,3,416,176,8.7
Denzel Perryman,9481,LB,LV,15,33,0,79.7,0,1,23,2,0,57.7,62.3,43.2,77.8,68.0,70.0,3,3,0,0,32,8.3,14,3,2,117.2,59,0,0,679,2,517,863,9,0,0,9,0,5,854,9,337,168,61,121,5,74,6,5,497,180,8.4
Ronald Darby,9483,CB,DEN,11,3,0,57.8,0,0,10,0,0,58.7,61.1,57.5,,72.2,64.8,0,0,0,0,56,7.4,4,5,3,93.6,37,0,0,67,595,412,675,0,0,0,0,0,1,675,0,263,12,15,47,1,64,0,2,506,130,13.7
Nate Orchard,9484,ED,WAS,1,0,0,,0,0,32,0,0,,60.0,65.0,,60.0,,0,0,0,0,,,0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
Jordan Phillips,9485,DI,ARZ,9,2,2,100.0,0,0,1,0,0,48.2,62.7,38.1,73.5,61.2,29.4,3,9,0,0,16,20.0,4,0,2,118.8,1,3,0,5,0,7,284,279,17,236,1,25,0,5,159,118,0,15,14,0,1,15,0,16,5,16.0
Markus Golden,9491,ED,ARZ,16,7,1,75.0,0,4,1,2,0,71.5,73.5,66.2,72.1,63.9,29.9,9,24,0,0,14,23.9,11,0,2,102.1,3,11,0,11,1,62,681,657,0,1,656,0,0,24,386,233,12,29,28,3,4,44,0,36,17,12.0
Randy Gregory,9493,ED,DAL,12,3,0,100.0,0,2,9,1,0,54.9,78.6,10.4,84.4,63.8,36.2,12,25,0,1,5,26.3,5,0,5,47.9,1,6,0,25,0,7,436,411,0,8,389,14,0,25,308,121,0,12,11,1,1,43,0,5,0,5.0
Frank Clark,9496,ED,KC,14,4,0,0.0,0,2,16,0,0,53.2,54.3,35.4,65.6,43.7,35.6,12,29,0,0,,37.0,10,0,5,39.6,0,5,0,1,0,15,657,655,0,8,624,23,0,2,426,216,1,13,13,2,1,46,0,0,0,
P.J. Williams,9511,S,NO,16,3,1,78.1,0,1,20,0,0,70.1,70.0,87.2,67.4,58.0,37.6,2,1,1,3,23,22.4,11,0,0,53.8,25,2,0,59,44,347,545,52,0,0,52,0,168,493,28,170,222,20,35,2,32,5,0,201,102,8.0
Jordan Hicks,9517,LB,ARZ,17,29,0,71.2,0,1,1,2,0,58.0,64.7,86.8,76.2,63.8,72.3,4,9,0,0,37,8.9,11,2,1,101.1,52,4,0,958,5,544,1053,19,0,0,19,0,3,1034,102,407,68,37,83,4,73,17,3,454,307,8.7
